_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID_x,WhPerMile,kWhRequested,milesRequested,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,userID_y
5e3cbdbdf9af8b0661a4130e,0039,"Tue, 21 Jan 2020 17:58:46 GMT","Wed, 22 Jan 2020 01:16:14 GMT","Wed, 22 Jan 2020 00:50:24 GMT",0.825,2_39_78_365_2020-01-21 17:58:45.934271,0002,CA-321,2-39-78-365,America/Los_Angeles,,360.0,36.0,100.0,490.0,"Fri, 17 Jan 2020 16:17:00 GMT",True,"Sat, 18 Jan 2020 00:26:46 GMT",3853.0
5e3cbdbdf9af8b0661a4130f,0039,"Tue, 21 Jan 2020 18:00:22 GMT","Wed, 22 Jan 2020 02:12:41 GMT","Tue, 21 Jan 2020 20:12:30 GMT",11.958,2_39_125_21_2020-01-21 18:00:21.666276,0002,CA-311,2-39-125-21,America/Los_Angeles,000001095,400.0,28.0,70.0,361.0,"Fri, 17 Jan 2020 16:26:11 GMT",True,"Fri, 17 Jan 2020 22:26:53 GMT",431.0
5e3cbdbdf9af8b0661a41310,0039,"Tue, 21 Jan 2020 18:06:50 GMT","Wed, 22 Jan 2020 03:12:13 GMT","Tue, 21 Jan 2020 20:37:45 GMT",15.123,2_39_92_436_2020-01-21 18:06:49.788292,0002,CA-318,2-39-92-436,America/Los_Angeles,000000558,300.0,6.0,20.0,454.0,"Fri, 17 Jan 2020 16:32:06 GMT",True,"Sat, 18 Jan 2020 00:05:38 GMT",634.0
5e3cbdbdf9af8b0661a41311,0039,"Tue, 21 Jan 2020 18:08:11 GMT","Wed, 22 Jan 2020 02:00:41 GMT","Wed, 22 Jan 2020 01:43:44 GMT",50.717,2_39_95_444_2020-01-21 18:08:00.744200,0002,CA-497,2-39-95-444,America/Los_Angeles,000002743,400.0,40.0,100.0,590.0,"Fri, 17 Jan 2020 16:33:02 GMT",True,"Sat, 18 Jan 2020 02:22:09 GMT",751.0
5e3cbdbdf9af8b0661a41312,0039,"Tue, 21 Jan 2020 18:09:14 GMT","Tue, 21 Jan 2020 20:33:47 GMT","Tue, 21 Jan 2020 20:33:43 GMT",6.763,2_39_88_438_2020-01-21 18:09:14.007267,0002,CA-502,2-39-88-438,America/Los_Angeles,000000562,292.0,23.36,80.0,418.0,"Fri, 17 Jan 2020 16:34:18 GMT",True,"Fri, 17 Jan 2020 23:32:12 GMT",1470.0
5e3cbdbdf9af8b0661a41313,0039,"Tue, 21 Jan 2020 18:09:52 GMT","Wed, 22 Jan 2020 00:52:41 GMT","Tue, 21 Jan 2020 20:33:22 GMT",3.878,2_39_79_380_2020-01-21 18:09:52.112528,0002,CA-489,2-39-79-380,America/Los_Angeles,000003389,400.0,8.0,20.0,60.0,"Fri, 17 Jan 2020 16:35:47 GMT",True,"Fri, 17 Jan 2020 17:35:25 GMT",1366.0
5e3cbdbdf9af8b0661a41314,0039,"Tue, 21 Jan 2020 18:18:08 GMT","Wed, 22 Jan 2020 01:55:08 GMT","Tue, 21 Jan 2020 20:03:16 GMT",10.486,2_39_91_441_2020-01-21 18:18:08.127744,0002,CA-499,2-39-91-441,America/Los_Angeles,000000069,325.0,6.5,20.0,181.0,"Fri, 17 Jan 2020 16:46:45 GMT",True,"Fri, 17 Jan 2020 19:47:04 GMT",562.0
5e3cbdbdf9af8b0661a41315,0039,"Tue, 21 Jan 2020 18:25:45 GMT","Tue, 21 Jan 2020 19:41:25 GMT","Tue, 21 Jan 2020 19:41:20 GMT",8.213,2_39_127_19_2020-01-21 18:25:45.032371,0002,CA-309,2-39-127-19,America/Los_Angeles,000001912,292.0,23.36,80.0,259.0,"Fri, 17 Jan 2020 22:27:20 GMT",True,"Fri, 17 Jan 2020 21:23:51 GMT",1470.0
5e3cbdbdf9af8b0661a41316,0039,"Tue, 21 Jan 2020 18:48:19 GMT","Tue, 21 Jan 2020 23:04:28 GMT","Tue, 21 Jan 2020 22:55:04 GMT",26.408,2_39_90_26_2020-01-21 18:48:18.969365,0002,CA-316,2-39-90-26,America/Los_Angeles,000002961,231.0,20.79,90.0,562.0,"Fri, 17 Jan 2020 17:05:40 GMT",True,"Sat, 18 Jan 2020 02:27:09 GMT",564.0
5e3cbdbdf9af8b0661a41317,0039,"Tue, 21 Jan 2020 19:19:37 GMT","Wed, 22 Jan 2020 01:23:44 GMT","Wed, 22 Jan 2020 00:34:05 GMT",0.877,2_39_88_24_2020-01-21 19:19:37.142260,0002,CA-314,2-39-88-24,America/Los_Angeles,,231.0,27.72,120.0,568.0,"Fri, 17 Jan 2020 17:14:00 GMT",True,"Sat, 18 Jan 2020 02:33:09 GMT",564.0
5e3cbdbdf9af8b0661a41318,0039,"Tue, 21 Jan 2020 19:28:42 GMT","Wed, 22 Jan 2020 03:21:16 GMT","Tue, 21 Jan 2020 22:34:22 GMT",12.666,2_39_128_18_2020-01-21 19:28:42.010713,0002,CA-308,2-39-128-18,America/Los_Angeles,000000958,400.0,12.0,30.0,445.0,"Fri, 17 Jan 2020 17:08:44 GMT",True,"Sat, 18 Jan 2020 00:33:12 GMT",620.0
5e3cbdbdf9af8b0661a41319,0039,"Tue, 21 Jan 2020 19:36:20 GMT","Wed, 22 Jan 2020 02:12:39 GMT","Tue, 21 Jan 2020 21:56:57 GMT",5.853,2_39_126_20_2020-01-21 19:36:20.146207,0002,CA-310,2-39-126-20,America/Los_Angeles,000000891,400.0,24.0,60.0,361.0,"Fri, 17 Jan 2020 17:14:58 GMT",True,"Fri, 17 Jan 2020 23:15:19 GMT",714.0
5e3cbdbdf9af8b0661a4131a,0039,"Tue, 21 Jan 2020 19:58:24 GMT","Wed, 22 Jan 2020 00:48:42 GMT","Tue, 21 Jan 2020 22:37:28 GMT",17.918,2_39_130_31_2020-01-21 19:58:23.851492,0002,CA-306,2-39-130-31,America/Los_Angeles,000003270,400.0,40.0,100.0,60.0,"Fri, 17 Jan 2020 17:25:24 GMT",True,"Fri, 17 Jan 2020 18:25:24 GMT",2961.0
5e3cbdbdf9af8b0661a4131b,0039,"Tue, 21 Jan 2020 20:32:40 GMT","Tue, 21 Jan 2020 21:48:04 GMT","Tue, 21 Jan 2020 21:03:23 GMT",0.916,2_39_124_22_2020-01-21 20:32:39.646315,0002,CA-312,2-39-124-22,America/Los_Angeles,,250.0,15.0,60.0,435.0,"Fri, 17 Jan 2020 17:35:13 GMT",True,"Sat, 18 Jan 2020 00:49:47 GMT",2149.0
5e3cbdbdf9af8b0661a4131c,0039,"Tue, 21 Jan 2020 20:47:57 GMT","Wed, 22 Jan 2020 02:41:21 GMT","Tue, 21 Jan 2020 22:49:47 GMT",6.592,2_39_79_381_2020-01-21 20:47:57.066683,0002,CA-490,2-39-79-381,America/Los_Angeles,000001124,400.0,8.0,20.0,100.0,"Fri, 17 Jan 2020 17:44:59 GMT",True,"Fri, 17 Jan 2020 19:24:40 GMT",567.0
5e3cbdbdf9af8b0661a4131d,0039,"Tue, 21 Jan 2020 20:51:55 GMT","Tue, 21 Jan 2020 22:09:45 GMT","Tue, 21 Jan 2020 21:35:11 GMT",1.713,2_39_88_438_2020-01-21 20:51:55.138569,0002,CA-502,2-39-88-438,America/Los_Angeles,000001093,360.0,9.0,25.0,235.0,"Fri, 17 Jan 2020 17:46:49 GMT",True,"Fri, 17 Jan 2020 21:41:50 GMT",5594.0
5e3cbdbdf9af8b0661a4131e,0039,"Tue, 21 Jan 2020 21:10:52 GMT","Wed, 22 Jan 2020 03:42:15 GMT","Tue, 21 Jan 2020 23:16:19 GMT",7.017,2_39_138_29_2020-01-21 21:10:52.341455,0002,CA-304,2-39-138-29,America/Los_Angeles,000000515,360.0,9.0,25.0,235.0,"Fri, 17 Jan 2020 17:47:44 GMT",True,"Fri, 17 Jan 2020 21:41:50 GMT",5594.0
5e3cbdbdf9af8b0661a4131f,0039,"Tue, 21 Jan 2020 22:03:02 GMT","Tue, 21 Jan 2020 23:22:54 GMT","Tue, 21 Jan 2020 23:22:49 GMT",4.221,2_39_124_22_2020-01-21 22:03:01.910574,0002,CA-312,2-39-124-22,America/Los_Angeles,000001236,360.0,9.0,25.0,254.0,"Fri, 17 Jan 2020 18:08:38 GMT",True,"Fri, 17 Jan 2020 22:00:50 GMT",5594.0
5e3cbdbdf9af8b0661a41320,0039,"Tue, 21 Jan 2020 22:54:57 GMT","Wed, 22 Jan 2020 01:12:08 GMT","Tue, 21 Jan 2020 23:58:46 GMT",3.116,2_39_95_27_2020-01-21 22:54:56.662405,0002,CA-319,2-39-95-27,America/Los_Angeles,000001920,360.0,9.0,25.0,266.0,"Fri, 17 Jan 2020 18:17:39 GMT",True,"Fri, 17 Jan 2020 22:12:50 GMT",5594.0
5e3cbdbdf9af8b0661a41321,0039,"Tue, 21 Jan 2020 23:08:32 GMT","Wed, 22 Jan 2020 00:43:51 GMT","Wed, 22 Jan 2020 00:34:03 GMT",0.892,2_39_90_26_2020-01-21 23:08:32.371220,0002,CA-316,2-39-90-26,America/Los_Angeles,,360.0,9.0,25.0,277.0,"Fri, 17 Jan 2020 18:29:32 GMT",True,"Fri, 17 Jan 2020 22:23:50 GMT",5594.0
5e3cbdbdf9af8b0661a41322,0039,"Wed, 22 Jan 2020 01:25:01 GMT","Wed, 22 Jan 2020 16:52:24 GMT","Wed, 22 Jan 2020 07:57:11 GMT",42.768,2_39_130_31_2020-01-22 01:25:01.330305,0002,CA-306,2-39-130-31,America/Los_Angeles,000000489,360.0,9.0,25.0,132.0,"Fri, 17 Jan 2020 18:59:00 GMT",True,"Fri, 17 Jan 2020 19:58:50 GMT",5594.0
5e3cbdbdf9af8b0661a41323,0039,"Wed, 22 Jan 2020 03:36:58 GMT","Wed, 22 Jan 2020 04:33:47 GMT","Wed, 22 Jan 2020 04:33:42 GMT",3.295,2_39_139_28_2020-01-22 03:36:58.330948,0002,CA-303,2-39-139-28,America/Los_Angeles,000000315,360.0,9.0,25.0,149.0,"Fri, 17 Jan 2020 19:16:20 GMT",True,"Fri, 17 Jan 2020 20:15:50 GMT",5594.0
5e3cbdbdf9af8b0661a41324,0039,"Wed, 22 Jan 2020 03:43:29 GMT","Wed, 22 Jan 2020 05:55:22 GMT","Wed, 22 Jan 2020 05:55:18 GMT",11.702,2_39_126_20_2020-01-22 03:43:29.135992,0002,CA-310,2-39-126-20,America/Los_Angeles,000001099,360.0,9.0,25.0,156.0,"Fri, 17 Jan 2020 19:53:08 GMT",True,"Fri, 17 Jan 2020 20:22:50 GMT",5594.0
5e3cbdbdf9af8b0661a41325,0039,"Wed, 22 Jan 2020 04:23:22 GMT","Wed, 22 Jan 2020 05:45:24 GMT","Wed, 22 Jan 2020 05:45:20 GMT",9.14,2_39_138_29_2020-01-22 04:23:22.427083,0002,CA-304,2-39-138-29,America/Los_Angeles,000001263,360.0,9.0,25.0,208.0,"Fri, 17 Jan 2020 20:15:07 GMT",True,"Fri, 17 Jan 2020 21:14:50 GMT",5594.0
5e3e0f32f9af8b0d07eefa40,0039,"Wed, 22 Jan 2020 16:09:56 GMT","Wed, 22 Jan 2020 21:10:40 GMT","Wed, 22 Jan 2020 21:11:38 GMT",0.838,2_39_79_380_2020-01-22 16:09:56.027630,0002,CA-489,2-39-79-380,America/Los_Angeles,,360.0,9.0,25.0,209.0,"Fri, 17 Jan 2020 20:15:43 GMT",True,"Fri, 17 Jan 2020 21:15:50 GMT",5594.0
5e3e0f32f9af8b0d07eefa41,0039,"Wed, 22 Jan 2020 16:40:06 GMT","Wed, 22 Jan 2020 19:31:22 GMT","Wed, 22 Jan 2020 17:11:36 GMT",1.933,2_39_79_377_2020-01-22 16:40:05.904375,0002,CA-325,2-39-79-377,America/Los_Angeles,000000751,400.0,40.0,100.0,363.0,"Fri, 17 Jan 2020 17:48:32 GMT",True,"Fri, 17 Jan 2020 23:51:14 GMT",69.0
5e3e0f32f9af8b0d07eefa42,0039,"Wed, 22 Jan 2020 16:54:08 GMT","Thu, 23 Jan 2020 00:33:44 GMT","Wed, 22 Jan 2020 22:50:42 GMT",13.735,2_39_78_364_2020-01-22 16:54:08.409370,0002,CA-495,2-39-78-364,America/Los_Angeles,000001470,400.0,28.0,70.0,60.0,"Fri, 17 Jan 2020 17:48:24 GMT",True,"Fri, 17 Jan 2020 18:48:19 GMT",558.0
5e3e0f32f9af8b0d07eefa43,0039,"Wed, 22 Jan 2020 16:58:07 GMT","Thu, 23 Jan 2020 01:00:07 GMT","Wed, 22 Jan 2020 18:25:07 GMT",2.862,2_39_139_28_2020-01-22 16:58:06.790079,0002,CA-303,2-39-139-28,America/Los_Angeles,000000620,400.0,32.0,80.0,144.0,"Fri, 17 Jan 2020 17:52:14 GMT",True,"Fri, 17 Jan 2020 20:14:24 GMT",515.0
5e3e0f32f9af8b0d07eefa44,0039,"Wed, 22 Jan 2020 16:58:44 GMT","Thu, 23 Jan 2020 02:02:21 GMT","Wed, 22 Jan 2020 20:07:13 GMT",20.302,2_39_79_383_2020-01-22 16:58:44.023576,0002,CA-492,2-39-79-383,America/Los_Angeles,000001104,400.0,32.0,80.0,144.0,"Fri, 17 Jan 2020 17:52:33 GMT",True,"Fri, 17 Jan 2020 20:14:24 GMT",515.0
5e3e0f32f9af8b0d07eefa45,0039,"Wed, 22 Jan 2020 17:00:48 GMT","Thu, 23 Jan 2020 01:29:29 GMT","Wed, 22 Jan 2020 17:56:22 GMT",2.765,2_39_95_444_2020-01-22 17:00:48.355362,0002,CA-497,2-39-95-444,America/Los_Angeles,000000858,400.0,32.0,80.0,338.0,"Fri, 17 Jan 2020 17:53:35 GMT",True,"Fri, 17 Jan 2020 23:28:24 GMT",515.0
5e3e0f32f9af8b0d07eefa46,0039,"Wed, 22 Jan 2020 17:04:31 GMT","Wed, 22 Jan 2020 17:40:23 GMT","Wed, 22 Jan 2020 17:34:55 GMT",0.744,2_39_127_19_2020-01-22 17:04:31.123186,0002,CA-309,2-39-127-19,America/Los_Angeles,,400.0,32.0,80.0,339.0,"Fri, 17 Jan 2020 17:53:59 GMT",True,"Fri, 17 Jan 2020 23:29:24 GMT",515.0
5e3e0f32f9af8b0d07eefa47,0039,"Wed, 22 Jan 2020 17:10:11 GMT","Thu, 23 Jan 2020 01:35:11 GMT","Wed, 22 Jan 2020 18:28:39 GMT",3.775,2_39_89_25_2020-01-22 17:10:10.830239,0002,CA-315,2-39-89-25,America/Los_Angeles,000000743,400.0,16.0,40.0,171.0,"Fri, 17 Jan 2020 17:52:06 GMT",True,"Fri, 17 Jan 2020 20:41:57 GMT",1274.0
5e3e0f32f9af8b0d07eefa48,0039,"Wed, 22 Jan 2020 17:12:50 GMT","Wed, 22 Jan 2020 18:20:41 GMT","Wed, 22 Jan 2020 18:20:26 GMT",0.932,2_39_78_366_2020-01-22 17:12:50.271834,0002,CA-323,2-39-78-366,America/Los_Angeles,,400.0,20.0,50.0,183.0,"Fri, 17 Jan 2020 18:08:39 GMT",True,"Fri, 17 Jan 2020 21:11:23 GMT",2170.0
5e3e0f32f9af8b0d07eefa49,0039,"Wed, 22 Jan 2020 17:12:57 GMT","Thu, 23 Jan 2020 05:42:25 GMT","Wed, 22 Jan 2020 18:22:54 GMT",3.74,2_39_131_30_2020-01-22 17:12:57.447877,0002,CA-305,2-39-131-30,America/Los_Angeles,000000567,400.0,16.0,40.0,444.0,"Fri, 17 Jan 2020 18:13:03 GMT",True,"Sat, 18 Jan 2020 01:36:48 GMT",1095.0
5e3e0f32f9af8b0d07eefa4a,0039,"Wed, 22 Jan 2020 17:23:43 GMT","Thu, 23 Jan 2020 03:31:50 GMT","Wed, 22 Jan 2020 19:16:05 GMT",5.705,2_39_125_21_2020-01-22 17:23:42.838337,0002,CA-311,2-39-125-21,America/Los_Angeles,000000562,400.0,20.0,50.0,199.0,"Fri, 17 Jan 2020 18:30:00 GMT",True,"Fri, 17 Jan 2020 21:48:05 GMT",832.0
5e3e0f32f9af8b0d07eefa4b,0039,"Wed, 22 Jan 2020 17:26:42 GMT","Thu, 23 Jan 2020 02:17:15 GMT","Wed, 22 Jan 2020 20:58:57 GMT",12.166,2_39_91_437_2020-01-22 17:26:41.764919,0002,CA-317,2-39-91-437,America/Los_Angeles,000001364,,,,,,,,
5e3e0f32f9af8b0d07eefa4c,0039,"Wed, 22 Jan 2020 17:34:49 GMT","Wed, 22 Jan 2020 21:25:42 GMT","Wed, 22 Jan 2020 21:04:31 GMT",9.064,2_39_78_367_2020-01-22 17:34:48.953353,0002,CA-494,2-39-78-367,America/Los_Angeles,000004701,400.0,12.0,30.0,258.0,"Fri, 17 Jan 2020 21:08:01 GMT",True,"Sat, 18 Jan 2020 01:25:47 GMT",560.0
5e3e0f32f9af8b0d07eefa4d,0039,"Wed, 22 Jan 2020 17:39:13 GMT","Thu, 23 Jan 2020 01:41:14 GMT","Wed, 22 Jan 2020 19:29:25 GMT",6.063,2_39_95_27_2020-01-22 17:39:13.119025,0002,CA-319,2-39-95-27,America/Los_Angeles,000005368,400.0,8.0,20.0,60.0,"Fri, 17 Jan 2020 21:10:25 GMT",True,"Fri, 17 Jan 2020 22:10:12 GMT",1124.0
5e3e0f32f9af8b0d07eefa4e,0039,"Wed, 22 Jan 2020 17:40:00 GMT","Thu, 23 Jan 2020 02:40:13 GMT","Wed, 22 Jan 2020 18:44:30 GMT",6.804,2_39_78_365_2020-01-22 17:39:59.979700,0002,CA-321,2-39-78-365,America/Los_Angeles,000000714,292.0,23.36,80.0,224.0,"Fri, 17 Jan 2020 22:28:23 GMT",True,"Sat, 18 Jan 2020 02:11:43 GMT",1470.0
5e3e0f32f9af8b0d07eefa4f,0039,"Wed, 22 Jan 2020 17:44:49 GMT","Wed, 22 Jan 2020 22:44:22 GMT","Wed, 22 Jan 2020 19:49:35 GMT",13.34,2_39_129_17_2020-01-22 17:44:49.239833,0002,CA-307,2-39-129-17,America/Los_Angeles,000001912,,,,,,,,
5e3e0f32f9af8b0d07eefa50,0039,"Wed, 22 Jan 2020 17:47:30 GMT","Thu, 23 Jan 2020 04:40:36 GMT","Wed, 22 Jan 2020 18:39:47 GMT",1.6,2_39_90_26_2020-01-22 17:47:29.930240,0002,CA-316,2-39-90-26,America/Los_Angeles,000000324,400.0,8.0,20.0,60.0,"Sat, 18 Jan 2020 01:18:20 GMT",True,"Sat, 18 Jan 2020 02:16:25 GMT",5368.0
5e3e0f32f9af8b0d07eefa51,0039,"Wed, 22 Jan 2020 17:50:08 GMT","Thu, 23 Jan 2020 00:59:24 GMT","Wed, 22 Jan 2020 18:21:07 GMT",0.885,2_39_79_376_2020-01-22 17:50:07.906112,0002,CA-324,2-39-79-376,America/Los_Angeles,,325.0,3.25,10.0,105.0,"Sat, 18 Jan 2020 01:23:32 GMT",True,"Sat, 18 Jan 2020 03:07:55 GMT",562.0
5e3e0f32f9af8b0d07eefa52,0039,"Wed, 22 Jan 2020 17:50:50 GMT","Thu, 23 Jan 2020 00:20:54 GMT","Wed, 22 Jan 2020 19:18:30 GMT",4.282,2_39_138_29_2020-01-22 17:50:49.860198,0002,CA-304,2-39-138-29,America/Los_Angeles,000001366,400.0,40.0,100.0,658.0,"Sat, 18 Jan 2020 03:27:46 GMT",True,"Sat, 18 Jan 2020 14:23:06 GMT",1509.0
5e3e0f32f9af8b0d07eefa53,0039,"Wed, 22 Jan 2020 17:51:14 GMT","Wed, 22 Jan 2020 18:25:12 GMT","Wed, 22 Jan 2020 18:21:45 GMT",0.913,2_39_127_19_2020-01-22 17:51:14.143775,0002,CA-309,2-39-127-19,America/Los_Angeles,,,,,,,,,
5e3e0f32f9af8b0d07eefa54,0039,"Wed, 22 Jan 2020 18:07:14 GMT","Thu, 23 Jan 2020 02:13:46 GMT","Wed, 22 Jan 2020 20:13:23 GMT",12.393,2_39_92_442_2020-01-22 18:07:13.676253,0002,CA-498,2-39-92-442,America/Los_Angeles,000001095,400.0,8.0,20.0,86.0,"Sat, 18 Jan 2020 18:48:44 GMT",True,"Sat, 18 Jan 2020 20:14:29 GMT",743.0
5e3e0f32f9af8b0d07eefa55,0039,"Wed, 22 Jan 2020 18:07:47 GMT","Thu, 23 Jan 2020 01:31:58 GMT","Thu, 23 Jan 2020 00:37:14 GMT",6.256,2_39_78_363_2020-01-22 18:07:47.307558,0002,CA-320,2-39-78-363,America/Los_Angeles,000002461,300.0,6.0,20.0,129.0,"Sat, 18 Jan 2020 20:19:58 GMT",True,"Sat, 18 Jan 2020 22:28:49 GMT",4622.0
5e3e0f32f9af8b0d07eefa56,0039,"Wed, 22 Jan 2020 18:11:49 GMT","Thu, 23 Jan 2020 03:11:10 GMT","Wed, 22 Jan 2020 20:05:06 GMT",11.319,2_39_92_436_2020-01-22 18:11:49.082619,0002,CA-318,2-39-92-436,America/Los_Angeles,000000558,300.0,6.0,20.0,129.0,"Sat, 18 Jan 2020 20:20:10 GMT",True,"Sat, 18 Jan 2020 22:28:49 GMT",4622.0
5e3e0f32f9af8b0d07eefa57,0039,"Wed, 22 Jan 2020 18:17:39 GMT","Wed, 22 Jan 2020 19:49:01 GMT","Wed, 22 Jan 2020 19:48:53 GMT",9.938,2_39_90_440_2020-01-22 18:17:39.322570,0002,CA-500,2-39-90-440,America/Los_Angeles,000001087,,,,,,,,
5e3e0f32f9af8b0d07eefa58,0039,"Wed, 22 Jan 2020 18:18:28 GMT","Thu, 23 Jan 2020 00:25:17 GMT","Thu, 23 Jan 2020 00:26:15 GMT",3.77,2_39_123_23_2020-01-22 18:18:28.160277,0002,CA-313,2-39-123-23,America/Los_Angeles,000002170,450.0,13.5,30.0,155.0,"Sat, 18 Jan 2020 23:31:57 GMT",True,"Sun, 19 Jan 2020 02:06:24 GMT",1920.0
5e3e0f32f9af8b0d07eefa59,0039,"Wed, 22 Jan 2020 18:38:06 GMT","Wed, 22 Jan 2020 20:44:55 GMT","Wed, 22 Jan 2020 19:08:25 GMT",0.914,2_39_78_366_2020-01-22 18:38:06.456723,0002,CA-323,2-39-78-366,America/Los_Angeles,,450.0,13.5,30.0,155.0,"Sat, 18 Jan 2020 23:32:12 GMT",True,"Sun, 19 Jan 2020 02:06:24 GMT",1920.0
5e3e0f32f9af8b0d07eefa5a,0039,"Wed, 22 Jan 2020 18:44:20 GMT","Wed, 22 Jan 2020 20:35:19 GMT","Wed, 22 Jan 2020 20:33:40 GMT",5.615,2_39_130_31_2020-01-22 18:44:18.909405,0002,CA-306,2-39-130-31,America/Los_Angeles,000001864,400.0,8.0,20.0,60.0,"Sun, 19 Jan 2020 10:00:20 GMT",True,"Sun, 19 Jan 2020 11:00:05 GMT",1366.0
5e3e0f32f9af8b0d07eefa5b,0039,"Wed, 22 Jan 2020 19:22:46 GMT","Thu, 23 Jan 2020 00:34:01 GMT","Wed, 22 Jan 2020 22:41:54 GMT",21.269,2_39_91_441_2020-01-22 19:22:46.128862,0002,CA-499,2-39-91-441,America/Los_Angeles,000000832,400.0,8.0,20.0,48.0,"Sun, 19 Jan 2020 18:22:55 GMT",True,"Sun, 19 Jan 2020 19:10:12 GMT",743.0
5e3e0f32f9af8b0d07eefa5c,0039,"Wed, 22 Jan 2020 19:40:10 GMT","Thu, 23 Jan 2020 04:12:55 GMT","Wed, 22 Jan 2020 21:27:29 GMT",5.594,2_39_79_377_2020-01-22 19:40:01.746619,0002,CA-325,2-39-79-377,America/Los_Angeles,000001111,400.0,20.0,50.0,174.0,"Sun, 19 Jan 2020 20:48:16 GMT",True,"Sun, 19 Jan 2020 23:42:12 GMT",1108.0
5e3e0f32f9af8b0d07eefa5d,0039,"Wed, 22 Jan 2020 19:49:26 GMT","Thu, 23 Jan 2020 00:21:21 GMT","Wed, 22 Jan 2020 20:33:02 GMT",1.83,2_39_127_19_2020-01-22 19:49:26.375438,0002,CA-309,2-39-127-19,America/Los_Angeles,000000891,400.0,20.0,50.0,204.0,"Sun, 19 Jan 2020 23:26:32 GMT",True,"Mon, 20 Jan 2020 00:12:12 GMT",1108.0
5e3e0f32f9af8b0d07eefa5e,0039,"Wed, 22 Jan 2020 21:10:44 GMT","Wed, 22 Jan 2020 22:55:57 GMT","Wed, 22 Jan 2020 21:41:20 GMT",0.723,2_39_79_380_2020-01-22 21:10:43.862292,0002,CA-489,2-39-79-380,America/Los_Angeles,,360.0,7.2,20.0,210.0,"Sun, 19 Jan 2020 21:48:01 GMT",True,"Mon, 20 Jan 2020 01:18:01 GMT",5594.0
5e3e0f32f9af8b0d07eefa5f,0039,"Wed, 22 Jan 2020 21:15:01 GMT","Thu, 23 Jan 2020 02:11:53 GMT","Wed, 22 Jan 2020 21:49:29 GMT",1.309,2_39_126_20_2020-01-22 21:14:42.217932,0002,CA-310,2-39-126-20,America/Los_Angeles,000003577,360.0,7.2,20.0,65.0,"Sun, 19 Jan 2020 23:19:59 GMT",True,"Sun, 19 Jan 2020 22:53:01 GMT",5594.0
5e3e0f32f9af8b0d07eefa60,0039,"Wed, 22 Jan 2020 21:16:22 GMT","Wed, 22 Jan 2020 21:37:22 GMT","Wed, 22 Jan 2020 21:37:19 GMT",0.639,2_39_78_366_2020-01-22 21:16:21.853857,0002,CA-323,2-39-78-366,America/Los_Angeles,,400.0,28.0,70.0,138.0,"Mon, 20 Jan 2020 01:12:18 GMT",True,"Mon, 20 Jan 2020 03:30:18 GMT",1099.0
5e3e0f32f9af8b0d07eefa61,0039,"Wed, 22 Jan 2020 22:50:13 GMT","Thu, 23 Jan 2020 00:10:52 GMT","Wed, 22 Jan 2020 23:41:18 GMT",0.894,2_39_129_17_2020-01-22 22:50:12.839224,0002,CA-307,2-39-129-17,America/Los_Angeles,,,,,,,,,
5e3e0f32f9af8b0d07eefa62,0039,"Wed, 22 Jan 2020 23:28:54 GMT","Thu, 23 Jan 2020 09:11:21 GMT","Thu, 23 Jan 2020 04:02:14 GMT",15.474,2_39_78_366_2020-01-22 23:28:54.174032,0002,CA-323,2-39-78-366,America/Los_Angeles,000005768,,,,,,,,
5e3e0f32f9af8b0d07eefa63,0039,"Wed, 22 Jan 2020 23:36:18 GMT","Thu, 23 Jan 2020 02:06:58 GMT","Thu, 23 Jan 2020 00:20:49 GMT",4.122,2_39_124_22_2020-01-22 23:36:17.849111,0002,CA-312,2-39-124-22,America/Los_Angeles,000000668,400.0,8.0,20.0,97.0,"Mon, 20 Jan 2020 17:12:43 GMT",True,"Mon, 20 Jan 2020 18:48:24 GMT",818.0
5e3e0f32f9af8b0d07eefa64,0039,"Thu, 23 Jan 2020 01:17:38 GMT","Thu, 23 Jan 2020 03:05:37 GMT","Thu, 23 Jan 2020 02:06:50 GMT",2.232,2_39_127_19_2020-01-23 01:17:38.345597,0002,CA-309,2-39-127-19,America/Los_Angeles,000001920,,,,,,,,
5e3f60b3f9af8b10c08235d2,0039,"Thu, 23 Jan 2020 15:01:08 GMT","Fri, 24 Jan 2020 01:43:19 GMT","Thu, 23 Jan 2020 18:12:50 GMT",8.397,2_39_79_381_2020-01-23 15:01:04.022791,0002,CA-490,2-39-79-381,America/Los_Angeles,000001797,295.0,59.0,200.0,484.0,"Mon, 20 Jan 2020 17:29:35 GMT",True,"Tue, 21 Jan 2020 01:33:13 GMT",3424.0
5e3f60b3f9af8b10c08235d3,0039,"Thu, 23 Jan 2020 15:39:08 GMT","Fri, 24 Jan 2020 01:00:10 GMT","Thu, 23 Jan 2020 17:48:04 GMT",5.968,2_39_79_383_2020-01-23 15:39:07.702915,0002,CA-492,2-39-79-383,America/Los_Angeles,000004701,,,,,,,,
